NGO_0462-NGO_0524	CP003909.1	98.952	20799	176	33	16901	37686	472759	493528	0.0	37163
NGO_0462-NGO_0524	CP003909.1	99.400	14004	77	6	1	14000	454919	468919	0.0	25388
NGO_0462-NGO_0524	CP003909.1	99.081	5225	46	2	37704	42928	493519	498741	0.0	9382
NGO_0462-NGO_0524	CP003909.1	98.641	4267	52	6	3014	7276	1145950	1141686	0.0	7553
NGO_0462-NGO_0524	CP003909.1	99.370	3651	18	4	10457	14105	1138859	1135212	0.0	6610
NGO_0462-NGO_0524	CP003909.1	99.226	3232	21	4	3014	6243	1657647	1660876	0.0	5827
NGO_0462-NGO_0524	CP003909.1	98.231	1526	27	0	14220	15745	468947	470472	0.0	2669
NGO_0462-NGO_0524	CP003909.1	96.828	1072	31	3	14155	15224	1669171	1670241	0.0	1788
NGO_0462-NGO_0524	CP003909.1	96.468	906	31	1	14155	15059	1134973	1134068	0.0	1495
NGO_0462-NGO_0524	CP003909.1	96.516	861	25	4	13246	14105	1668076	1668932	0.0	1419
NGO_0462-NGO_0524	CP003909.1	99.053	739	7	0	9878	10616	1665543	1666281	0.0	1327
NGO_0462-NGO_0524	CP003909.1	97.893	617	12	1	37071	37686	1678623	1679239	0.0	1066
...

NGO_1085-NGO_1132	CP003909.1	98.385	10834	163	8	1	10827	1114887	1125715	0.0	19027
NGO_1085-NGO_1132	CP003909.1	98.625	9964	99	10	14197	24144	1128251	1138192	0.0	17607
NGO_1085-NGO_1132	CP003909.1	98.548	7921	94	19	25928	33835	1139419	1147331	0.0	13971
NGO_1085-NGO_1132	CP003909.1	98.991	4261	39	4	28198	32455	462191	457932	0.0	7627
NGO_1085-NGO_1132	CP003909.1	99.034	4246	36	5	29226	33468	1660876	1656633	0.0	7609
NGO_1085-NGO_1132	CP003909.1	99.062	2877	25	1	21268	24144	468919	466045	0.0	5162
NGO_1085-NGO_1132	CP003909.1	98.782	2545	24	6	10839	13381	1125693	1128232	0.0	4521
NGO_1085-NGO_1132	CP003909.1	95.648	2022	52	8	20015	22022	1670075	1668076	0.0	3214
NGO_1085-NGO_1132	CP003909.1	99.009	1413	12	2	24049	25460	466206	464795	0.0	2531
NGO_1085-NGO_1132	CP003909.1	99.036	830	7	1	24049	24877	1138030	1138859	0.0	1487
NGO_1085-NGO_1132	CP003909.1	96.429	840	17	2	20015	20841	469786	468947	0.0	1373
NGO_1085-NGO_1132	CP003909.1	99.054	740	6	1	24718	25457	1666281	1665543	0.0	1327
NGO_1085-NGO_1132	CP003909.1	89.097	587	56	5	304	883	1680506	1679921	0.0	723
...

NGO_1613-NGO_1640	CP003909.1	99.312	12204	74	7	1	12196	1654173	1666374	0.0	22063
NGO_1613-NGO_1640	CP003909.1	98.422	4247	63	4	2461	6703	1146964	1142718	0.0	7468
NGO_1613-NGO_1640	CP003909.1	98.793	3230	39	0	3474	6703	457932	461161	0.0	5749
NGO_1613-NGO_1640	CP003909.1	97.678	3187	33	10	12853	16022	1666923	1670085	0.0	5437
NGO_1613-NGO_1640	CP003909.1	95.951	2025	43	10	14003	16012	1136068	1134068	0.0	3249
NGO_1613-NGO_1640	CP003909.1	97.300	852	8	4	15184	16022	468947	469796	0.0	1432
NGO_1613-NGO_1640	CP003909.1	98.784	740	8	1	11365	12103	464798	465537	0.0	1315
NGO_1613-NGO_1640	CP003909.1	96.565	757	20	4	14003	14757	468167	468919	0.0	1249
...

NGO_1649-NGO_1652	CP003909.1	98.321	1727	29	0	1255	2981	1679230	1680956	0.0	3029
NGO_1649-NGO_1652	CP003909.1	97.634	1099	20	6	142	1237	492433	493528	0.0	1881
NGO_1649-NGO_1652	CP003909.1	97.893	617	12	1	622	1237	1678623	1679239	0.0	1066
NGO_1649-NGO_1652	CP003909.1	96.161	547	16	5	1	545	1677864	1678407	0.0	889
NGO_1649-NGO_1652	CP003909.1	91.638	586	49	0	1946	2531	1115775	1115190	0.0	811
...

NGO_1000-NGO_1020	CP003909.1	99.287	10806	51	3	367	11172	1037063	1047842	0.0	19505
NGO_1000-NGO_1020	CP003909.1	99.568	695	3	0	3470	4164	1492016	1492710	0.0	1267
NGO_1000-NGO_1020	CP003909.1	99.424	694	4	0	3470	4163	748587	749280	0.0	1260
NGO_1000-NGO_1020	CP003909.1	99.280	694	4	1	3470	4163	249827	250519	0.0	1253
NGO_1000-NGO_1020	CP003909.1	99.419	688	4	0	3476	4163	153693	153006	0.0	1249
NGO_1000-NGO_1020	CP003909.1	98.991	694	7	0	3470	4163	1355038	1355731	0.0	1243
NGO_1000-NGO_1020	CP003909.1	99.698	663	2	0	1	663	1034583	1035245	0.0	1214
NGO_1000-NGO_1020	CP003909.1	97.983	694	6	4	3470	4163	38338	39023	0.0	1197
NGO_1000-NGO_1020	CP003909.1	98.490	596	8	1	3476	4071	926972	926378	0.0	1050
...

NGO_0720-NGO_0732	CP003909.1	99.507	6688	17	4	1931	8615	725468	732142	0.0	12153
NGO_0720-NGO_0732	CP003909.1	99.847	1955	2	1	1	1954	721756	723710	0.0	3592
NGO_0720-NGO_0732	CP003909.1	98.875	711	8	0	7338	8048	1167544	1166834	0.0	1269
NGO_0720-NGO_0732	CP003909.1	98.734	711	9	0	7338	8048	1277939	1277229	0.0	1264
NGO_0720-NGO_0732	CP003909.1	98.329	718	12	0	7331	8048	538054	537337	0.0	1260
NGO_0720-NGO_0732	CP003909.1	98.596	712	10	0	7338	8049	1449193	1449904	0.0	1260
NGO_0720-NGO_0732	CP003909.1	98.056	720	14	0	7338	8057	165290	164571	0.0	1253
NGO_0720-NGO_0732	CP003909.1	98.453	711	11	0	7338	8048	202789	202079	0.0	1253
NGO_0720-NGO_0732	CP003909.1	98.453	711	11	0	7338	8048	618644	617934	0.0	1253
NGO_0720-NGO_0732	CP003909.1	98.312	711	12	0	7338	8048	1229358	1230068	0.0	1247
NGO_0720-NGO_0732	CP003909.1	98.312	711	12	0	7338	8048	2144223	2143513	0.0	1247
NGO_0720-NGO_0732	CP003909.1	97.397	730	18	1	7338	8067	663463	662735	0.0	1242
NGO_0720-NGO_0732	CP003909.1	98.172	711	13	0	7338	8048	1192104	1192814	0.0	1242
NGO_0720-NGO_0732	CP003909.1	97.517	725	18	0	7325	8049	1430025	1430749	0.0	1240
NGO_0720-NGO_0732	CP003909.1	98.031	711	14	0	7338	8048	502139	501429	0.0	1236
NGO_0720-NGO_0732	CP003909.1	97.158	739	8	3	7331	8057	1326460	1325723	0.0	1236
NGO_0720-NGO_0732	CP003909.1	96.133	724	16	2	7338	8049	1345520	1344797	0.0	1171
...

NGO_1137-NGO_1146	CP003909.1	97.462	4846	109	12	1	4839	1149235	1154073	0.0	8255
NGO_1137-NGO_1146	CP003909.1	99.093	3749	27	6	1095	4839	1173049	1176794	0.0	6728
NGO_1137-NGO_1146	CP003909.1	97.597	3746	85	4	1095	4839	1286139	1289880	0.0	6414
NGO_1137-NGO_1146	CP003909.1	99.152	3303	22	5	1095	4394	1671386	1674685	0.0	5939
NGO_1137-NGO_1146	CP003909.1	99.379	3062	17	1	5175	8236	1154412	1157471	0.0	5548
NGO_1137-NGO_1146	CP003909.1	98.462	1105	15	2	1	1105	1286129	1285027	0.0	1945
NGO_1137-NGO_1146	CP003909.1	98.631	1096	15	0	1	1096	1173039	1171944	0.0	1941
NGO_1137-NGO_1146	CP003909.1	98.631	1096	15	0	1	1096	1671376	1670281	0.0	1941
NGO_1137-NGO_1146	CP003909.1	98.084	1096	21	0	1	1096	1730134	1731229	0.0	1908
NGO_1137-NGO_1146	CP003909.1	97.719	1096	25	0	1	1096	1217064	1215969	0.0	1886
NGO_1137-NGO_1146	CP003909.1	97.273	1100	29	1	2	1101	770025	771123	0.0	1864
NGO_1137-NGO_1146	CP003909.1	99.225	1032	8	0	3756	4787	2117765	2118796	0.0	1862
NGO_1137-NGO_1146	CP003909.1	98.551	759	10	1	5175	5932	1177133	1177891	0.0	1339
NGO_1137-NGO_1146	CP003909.1	98.287	759	12	1	5175	5932	1290219	1290977	0.0	1328
...

NGO_1262-NGO_1270	CP003909.1	98.983	4720	42	5	1	4716	1172077	1176794	0.0	8445
NGO_1262-NGO_1270	CP003909.1	97.795	4717	100	3	1	4716	1285167	1289880	0.0	8131
NGO_1262-NGO_1270	CP003909.1	99.017	4274	37	4	1	4271	1670414	1674685	0.0	7655
NGO_1262-NGO_1270	CP003909.1	97.387	3750	86	10	973	4716	1150330	1154073	0.0	6372
NGO_1262-NGO_1270	CP003909.1	98.780	1393	16	1	5052	6443	1177133	1178525	0.0	2477
NGO_1262-NGO_1270	CP003909.1	98.636	1393	18	1	5052	6443	1290219	1291611	0.0	2466
NGO_1262-NGO_1270	CP003909.1	99.225	1032	8	0	3633	4664	2117765	2118796	0.0	1862
NGO_1262-NGO_1270	CP003909.1	98.371	982	16	0	1	982	1731096	1730115	0.0	1725
NGO_1262-NGO_1270	CP003909.1	97.955	978	19	1	1	977	1150198	1149221	0.0	1694
NGO_1262-NGO_1270	CP003909.1	97.760	982	22	0	1	982	1216102	1217083	0.0	1692
NGO_1262-NGO_1270	CP003909.1	97.713	962	22	0	1	962	770986	770025	0.0	1655
NGO_1262-NGO_1270	CP003909.1	98.681	758	10	0	5052	5809	1154412	1155169	0.0	1345
NGO_1262-NGO_1270	CP003909.1	93.671	632	38	2	6787	7417	1178890	1179520	0.0	944
NGO_1262-NGO_1270	CP003909.1	93.671	632	38	2	6787	7417	1291976	1292606	0.0	944
...

NGO_1164-NGO_1170	CP003909.1	98.920	4721	44	6	1	4717	1172077	1176794	0.0	8429
NGO_1164-NGO_1170	CP003909.1	97.732	4718	102	4	1	4717	1285167	1289880	0.0	8115
NGO_1164-NGO_1170	CP003909.1	98.947	4275	39	5	1	4272	1670414	1674685	0.0	7640
NGO_1164-NGO_1170	CP003909.1	97.307	3751	88	11	973	4717	1150330	1154073	0.0	6355
NGO_1164-NGO_1170	CP003909.1	98.904	1368	12	3	5062	6428	1177134	1178499	0.0	2440
NGO_1164-NGO_1170	CP003909.1	98.757	1368	14	3	5062	6428	1290220	1291585	0.0	2429
NGO_1164-NGO_1170	CP003909.1	99.225	1032	8	0	3634	4665	2117765	2118796	0.0	1862
NGO_1164-NGO_1170	CP003909.1	98.371	982	16	0	1	982	1731096	1730115	0.0	1725
NGO_1164-NGO_1170	CP003909.1	97.955	978	19	1	1	977	1150198	1149221	0.0	1694
