# BLASTN 2.9.0+
# Query: NGFG_00137 NGFG_00137 chromosomal replication initiator protein dnaA
# Database: /home/isabel/Dokumente/P5_ExpEvol_Ngo/dictionaries/MS11_ncbi_IR/MS11.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00137	CP003909.1	100.000	1557	0	0	1	1557	101	1657	0.0	2876
# BLASTN 2.9.0+
# Query: NGFG_00138 NGFG_00138 DNA polymerase III%2C beta subunit
# Database: /home/isabel/Dokumente/P5_ExpEvol_Ngo/dictionaries/MS11_ncbi_IR/MS11.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00138	CP003909.1	100.000	1104	0	0	1	1104	1737	2840	0.0	2039
# BLASTN 2.9.0+
# Query: NGFG_00139 NGFG_00139 polyphosphate kinase
# Database: /home/isabel/Dokumente/P5_ExpEvol_Ngo/dictionaries/MS11_ncbi_IR/MS11.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00139	CP003909.1	100.000	2058	0	0	1	2058	5046	2989	0.0	3801
# BLASTN 2.9.0+
# Query: NGFG_00140 NGFG_00140 hypothetical protein
# Database: /home/isabel/Dokumente/P5_ExpEvol_Ngo/dictionaries/MS11_ncbi_IR/MS11.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00140	CP003909.1	100.000	444	0	0	1	444	5658	5215	0.0	821
# BLASTN 2.9.0+
# Query: NGFG_00141 NGFG_00141
# Database: /home/isabel/Dokumente/P5_ExpEvol_Ngo/dictionaries/MS11_ncbi_IR/MS11.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00141	CP003909.1	100.000	517	0	0	1	517	6181	5665	0.0	955
# BLASTN 2.9.0+
# Query: NGFG_00143 NGFG_00143 leucyl-tRNA synthetase
# Database: /home/isabel/Dokumente/P5_ExpEvol_Ngo/dictionaries/MS11_ncbi_IR/MS11.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00143	CP003909.1	100.000	2637	0	0	1	2637	6442	9078	0.0	4870
# BLASTN 2.9.0+
# Query: NGFG_00144 NGFG_00144
# Database: /home/isabel/Dokumente/P5_ExpEvol_Ngo/dictionaries/MS11_ncbi_IR/MS11.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00144	CP003909.1	100.000	793	0	0	1	793	9307	10099	0.0	1465
# BLASTN 2.9.0+
# Query: NGFG_00146 NGFG_00146
# Database: /home/isabel/Dokumente/P5_ExpEvol_Ngo/dictionaries/MS11_ncbi_IR/MS11.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00146	CP003909.1	100.000	800	0	0	1	800	10229	11028	0.0	1478
# BLASTN 2.9.0+
# Query: NGFG_00147 NGFG_00147 hypothetical protein
