# BLASTN 2.13.0+
# Query: NGFG_00137 NGFG_00137 chromosomal replication initiator protein dnaA
# Database: /home/isabel/Documents/Doktorarbeit_Mai2022/P5_Ngo_fromSciebo/dictionaries/5_NZ_AP0230691_MS11_2022//NZ_AP0230691.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00137	NZ_AP023069.1	99.936	1557	1	0	1	1557	1	1557	0.0	2870
# BLASTN 2.13.0+
# Query: NGFG_00138 NGFG_00138 DNA polymerase III%2C beta subunit
# Database: /home/isabel/Documents/Doktorarbeit_Mai2022/P5_Ngo_fromSciebo/dictionaries/5_NZ_AP0230691_MS11_2022//NZ_AP0230691.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00138	NZ_AP023069.1	100.000	1104	0	0	1	1104	1637	2740	0.0	2039
# BLASTN 2.13.0+
# Query: NGFG_00139 NGFG_00139 polyphosphate kinase
# Database: /home/isabel/Documents/Doktorarbeit_Mai2022/P5_Ngo_fromSciebo/dictionaries/5_NZ_AP0230691_MS11_2022//NZ_AP0230691.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00139	NZ_AP023069.1	99.951	2058	1	0	1	2058	4946	2889	0.0	3795
# BLASTN 2.13.0+
# Query: NGFG_00140 NGFG_00140 hypothetical protein
# Database: /home/isabel/Documents/Doktorarbeit_Mai2022/P5_Ngo_fromSciebo/dictionaries/5_NZ_AP0230691_MS11_2022//NZ_AP0230691.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00140	NZ_AP023069.1	100.000	444	0	0	1	444	5558	5115	0.0	821
# BLASTN 2.13.0+
# Query: NGFG_00141 NGFG_00141
# Database: /home/isabel/Documents/Doktorarbeit_Mai2022/P5_Ngo_fromSciebo/dictionaries/5_NZ_AP0230691_MS11_2022//NZ_AP0230691.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00141	NZ_AP023069.1	100.000	517	0	0	1	517	6081	5565	0.0	955
# BLASTN 2.13.0+
# Query: NGFG_00143 NGFG_00143 leucyl-tRNA synthetase
# Database: /home/isabel/Documents/Doktorarbeit_Mai2022/P5_Ngo_fromSciebo/dictionaries/5_NZ_AP0230691_MS11_2022//NZ_AP0230691.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00143	NZ_AP023069.1	99.924	2637	2	0	1	2637	6342	8978	0.0	4859
# BLASTN 2.13.0+
# Query: NGFG_00144 NGFG_00144
# Database: /home/isabel/Documents/Doktorarbeit_Mai2022/P5_Ngo_fromSciebo/dictionaries/5_NZ_AP0230691_MS11_2022//NZ_AP0230691.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00144	NZ_AP023069.1	99.874	793	0	1	1	793	9207	9998	0.0	1458
# BLASTN 2.13.0+
# Query: NGFG_00146 NGFG_00146
# Database: /home/isabel/Documents/Doktorarbeit_Mai2022/P5_Ngo_fromSciebo/dictionaries/5_NZ_AP0230691_MS11_2022//NZ_AP0230691.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NGFG_00146	NZ_AP023069.1	100.000	800	0	0	1	800	10128	10927	0.0	1478
# BLASTN 2.13.0+
# Query: NGFG_00147 NGFG_00147 hypothetical protein
# Database: /home/isabel/Documents/Doktorarbeit_Mai2022/P5_Ngo_fromSciebo/dictionaries/5_NZ_AP0230691_MS11_2022//NZ_AP0230691.fasta
